map	sentences	rate	ABCD	W	X	Y	Z
14-b.png	現在地とセブンイレブンのあるブロックの間の通りをセブンイレブンのあるブロックを左手に見て進みます。東武やマックのある大きな交差点に出るので、東武と東武会館の間の通りに入ります。入ってすぐ、東武会館の先を右に曲がります。西口公園のある丁字路に突き当たり、その丁字路の左手前側が目的地です。	3.314285714	A	0	1	1	1
14-b.png	ホテルのロイヤルのあるブロックとセブンイレブンのあるブロックにL字で挟まれたブロックからスタートして、池袋駅に向かい、東部会館の裏にある西口公園の向かいのブロックの公園側です。	2.342857143	A	0	1	1	1
14-b.png	駅に向かって直進、駅前ロータリーを通過したら東武会館と西口公園の間に入る。東武会館の次のブロックが目的地。	2.771428571	A	0	0	1	1
14-b.png	セブンイレブンを左にして池袋駅西口広場方向に直進します。駅前広場を過ぎ、東武会館を右に見て次の角を右折して西口公園に突き当たる手前のビルの左が●です。	3.4	A	0	1	1	1
14-b.png	ロイヤルホテルとは逆方向に真っ直ぐ、左手にマツキヨが見えるまで進みます。マツキヨを通り過ぎると右手にマックが見えるのでそのままその前の通りを渡ります。左手に東武会館が見えたらその右側、西口公演側に進み、東武会館の次のブロックの道に面した場所が目的地です。	2.771428571	A	0	0	1	1
14-b.png	ロイヤルと反対方向に東武会館まで直進し、東武会館の隣の区域で西口公園に隣接する場所	2.285714286	A	0	0	1	0
14-b.png	駅方向の開けた場所を目指して歩く。マクドナルドが見えたらその右にある池袋駅を通り抜けて反対に出る。出たらすぐ左に曲がる。東武会館が見えたら、公園との間の道に入る。その次1本目の左角。	2.514285714	A	0	0	1	1
14-b.png	現在地からセブンイレブンを正面に見て右に向かって進みます。池袋駅前の交番のある広場に出るのでそこを東武会館を目指して突っ切ります。東武会館まで着いたら回り込む様に右手の道に入って行って下さい。左手の次のブロックに目的地はあります。目の前に西口公園があります。	3.085714286	A	0	1	1	1
14-b.png	池袋駅方面へ真っ直ぐ進むとマクドナルドがあります。道路を渡ると東武会館があり、その奥の建物が目的地です。	2.8	A	0	0	1	1
14-b.png	JR池袋駅西口広場に向かう。東部会館と西口公園の間の路地を入り左一つ目路地の次の区画が目的地。	2.4	A	0	0	1	1
14-b.png	現在地点から前方にセブンイレブンを見たときに、間を通る道を右方向に前進する。道を抜け開けた場所に出たら、開けた場所の前方の先に見える東武会館に進む。東武会館を右に舐めるように回り込むと細い道に入るので前進する。右手には西口公園があり、対面するかたちで左手に入る道の角に目的地がある。	2.8	A	0	1	1	1
14-b.png	東武方面へまっすぐ進み駅前まで出て、東武会館と西口公園の間の路地に入り、東武会館の次のブロックのところ	2.228571429	A	0	0	1	1
14-b.png	JR池袋駅を左に見て一つ目の交差点を右に曲がり直進するとTUTAYAが見えます。その交差点を左に曲がりすすんで行くとファミリーマートが左手に見える変則的な交差点がありますがそのまま直進側に進んでいきます。進むと左手にマクドナルドがありますのでそれを越え東武会館を左に見る形で直進します。東武会館があるブロックを越えると目的地です。道路を挟んだ側には西口公園があります	2.971428571	A	0	1	1	1
14-b.png	左手にセブンイレブンを見ながらまっすぐ行き、左手に東武の前まで行く。そのまま東部沿いに行き、東武会館を背面にし、右手に西口公園がある場所である。	2.828571429	A	0	1	1	1
14-b.png	池袋駅に向かって歩いてください。駅のロータリーに出たら右に曲がり、ファミリーマートの角の道路を渡ってください。駅と反対側に少し歩くと細い道がありますので、左に曲がり直進するとマクドナルドの店が見えます。前方に東武会館の建物がありますので、直進して東武会館の建物の次の建物が目的地です。	2.657142857	A	0	0	1	1
14-b.png	セブンイレブンから東武池袋駅のほうを見て、マツモトキヨシとマクドナルドの間を通ります。東武会館まで来たら東武池袋駅を背にして西口公園方向に進んで、西口公園の前の道を挟んだ手前の角です。	2.942857143	A	0	1	1	1
14-b.png	ロイヤルホテル、池袋シネマ・ロサ、セブンイレブン前付近の■位置から西口公園方面へ、エソラと東部会館の間、西口公園前が●位置です。	2.4	A	0	1	0	1
14-b.png	今いる場所を右、セブンイレブンを左に見てまっすぐ進みます。マツモトキヨシやマックのある広場に出たら、東部会館が見えるので、その真裏の西口公園側が目的地となります。	2.971428571	A	0	1	1	1
14-b.png	目の前の通りを右に進むとやがて駅前の広場に出るので東武デパートと東武会館の間を進んでください。右側一つ目の路地を入った突き当り左角が目的地です。	2.514285714	A	0	0	1	1
14-b.png	??からロイヤルホテルを正面左側に見て進み、ホテル手前側を左に曲がります。右側にロイヤルホテル右側斜向かいに、郵便局のある交差点を左に曲がります。そのまま直進し、ＳＢＩ新生銀行のある交差点を左に曲がります。ビックカメラの次の交差点を右に曲がり、右側にある西口公園の向かいが目的地??です。	2.8	A	0	1	1	1
14-b.png	ロイヤルホテルの前を通って大通りへ。##左に曲がって池袋駅まで歩く。##左に曲がってマクドナルドが見えたら右へ曲がる。##東武会館の右を通り過ぎて、西口公園の左側。	2.685714286	A	0	0	1	1
14-b.png	左に行くとセブンイレブンがある十字路から駅方向にしばらく直進すると、左手にマツモトキヨシがある。そこから右へ移動すると前方にマクドナルドがあるので、目の前で左方向へ曲がって移動する。今度は東武会館が目の前に見えるので右方向へ行き、すぐ左折する。右手に西口公園を見ながら最初の交差点を曲がらず進んですぐ左側のブロックが目標地点となる。	2.514285714	A	0	1	1	1
14-b.png	JR池袋駅方面に向かい、マクドナルドを背にして右手に西口公園見て進んだ一つ目の角左が目的地です。	2.2	A	0	0	1	1
14-b.png	セブンイレブンに向かって立ち右を向いて直進すると池袋駅にぶつかるので池袋駅を左手に見ながら池袋駅に沿ってそのまま直進、右手に東武会館、左手に池袋駅がある道に進み1つ目の右折路を右折、突き当りの丁字路手前左角、西口公園の道路を挟んだ向かい側に目的地がある	3.142857143	A	0	1	1	1
14-b.png	■からロイヤルの建物がある方へ進み、そのまま進んで最初の十字路を左折します。##まっすぐ進んで、池袋駅を通り過ぎ、ウエストパークがある向かい側のT字路##に着いたら、そこを左折します。##まっすぐ進んで、東武会館の手前で右折し、最初のT字路の、東武会館が無い方の角が●になります。##	2.542857143	A	0	1	1	1
14-b.png	セブンイレブンがある方の道路に出てそのまま駅方面に直進します。しばらく行くと駅前のロータリー辺りにマツモトキヨシが左側に見えてきます。そのまま池袋駅に沿って道沿いを歩くと、東武会館が見えてきます。その東武会館を超えてすぐにあるわき道を右に曲がり西口公園が見えてきたらその左側に目的地があります。	2.971428571	A	0	1	1	1
